customer_id,age,annual_income,debt_to_income,loan_amount,employment_years,previous_default,missed_payments_12m,credit_history_years,savings_amount,esg_score,sector,region,risk_label
CUST000473,39,50158.0,0.622,44923.0,5.5,0,1,18.4,11032.0,76.0,Public sector,Ile-de-France,0
CUST000474,44,97882.0,0.664,42991.0,7.5,1,1,20.7,26749.0,38.0,Public sector,Ile-de-France,0
CUST000475,49,27337.0,0.557,11682.0,13.1,1,0,22.2,2065.0,45.0,Services,Ile-de-France,0
CUST000476,38,66323.0,0.533,51820.0,13.6,0,1,14.8,19163.0,42.0,Services,Nouvelle-Aquitaine,0
CUST000477,54,21673.0,0.513,13670.0,6.4,0,1,28.9,1105.0,37.0,Healthcare,Nouvelle-Aquitaine,0
CUST000478,29,52586.0,0.02,44068.0,4.1,0,0,0.5,9472.0,71.0,Services,Ile-de-France,0
CUST000479,42,93013.0,0.044,22961.0,6.4,0,0,17.7,2201.0,95.0,Public sector,Occitanie,0
CUST000480,71,58935.0,0.663,59394.0,6.8,0,0,45.0,20726.0,47.0,Construction,Grand Est,0
CUST000481,44,51566.0,0.355,45587.0,4.0,0,0,16.9,3351.0,74.0,Healthcare,Nouvelle-Aquitaine,0
CUST000482,58,37933.0,0.764,28182.0,4.4,0,2,38.0,8006.0,77.0,Retail,Nouvelle-Aquitaine,1
CUST000483,43,48630.0,0.8,33356.0,13.6,1,3,25.0,7123.0,67.0,Technology,Occitanie,1
CUST000484,48,43178.0,0.358,19701.0,9.0,0,2,28.3,17006.0,66.0,Public sector,Hauts-de-France,0
CUST000485,41,34505.0,0.242,7444.0,5.7,0,1,14.5,1548.0,56.0,Services,Grand Est,0
CUST000486,40,42498.0,0.072,38823.0,3.4,0,0,19.2,1972.0,59.0,Construction,Ile-de-France,0
CUST000487,33,52171.0,0.446,19634.0,4.4,0,0,8.4,3901.0,71.0,Services,Ile-de-France,0
CUST000488,47,34777.0,0.331,16569.0,2.1,0,0,15.2,1182.0,72.0,Public sector,Ile-de-France,0
CUST000489,33,34212.0,0.333,12388.0,7.7,0,0,11.7,9559.0,70.0,Technology,Hauts-de-France,0
CUST000490,49,27110.0,0.373,25388.0,4.3,0,2,24.8,3445.0,55.0,Retail,Ile-de-France,0
CUST000491,54,56560.0,0.512,23523.0,8.0,0,1,36.0,14600.0,31.0,Manufacturing,Grand Est,0
CUST000492,46,60355.0,0.347,35055.0,10.2,1,0,28.0,7290.0,69.0,Retail,Ile-de-France,0
CUST000493,39,52905.0,0.171,43311.0,8.1,0,1,17.9,6257.0,41.0,Services,Occitanie,0
CUST000494,47,71993.0,0.193,69353.0,5.3,0,0,23.4,40302.0,60.0,Construction,Ile-de-France,0
CUST000495,39,49805.0,0.308,39817.0,3.9,0,2,14.9,1824.0,70.0,Services,Nouvelle-Aquitaine,0
CUST000496,52,56591.0,0.306,35478.0,3.1,1,1,21.5,18648.0,50.0,Public sector,Auvergne-Rhone-Alpes,0
CUST000497,22,54533.0,0.549,14238.0,4.0,0,3,0.5,4347.0,47.0,Retail,Hauts-de-France,0
CUST000498,38,46190.0,0.262,15702.0,7.9,0,1,8.2,3888.0,94.0,Technology,Nouvelle-Aquitaine,0
CUST000499,21,38408.0,0.165,12435.0,3.0,0,0,0.5,10945.0,65.0,Public sector,Auvergne-Rhone-Alpes,0
CUST000500,26,121650.0,0.129,56547.0,8.0,0,1,0.5,6633.0,47.0,Technology,Occitanie,0
CUST000501,57,39701.0,0.14,15795.0,11.7,0,0,29.0,7838.0,62.0,Construction,Grand Est,0
CUST000502,52,36290.0,0.481,24574.0,4.4,0,0,25.6,2667.0,55.0,Public sector,Hauts-de-France,0
CUST000503,34,57598.0,0.888,39371.0,7.8,0,2,7.8,18551.0,37.0,Technology,Occitanie,0
CUST000504,25,53356.0,0.426,46367.0,7.0,0,4,0.5,5104.0,69.0,Healthcare,Nouvelle-Aquitaine,1
CUST000505,21,26607.0,0.659,12664.0,3.0,0,2,0.5,718.0,43.0,Retail,Grand Est,0
CUST000506,36,76917.0,0.299,76242.0,5.5,0,0,18.0,15057.0,63.0,Services,Nouvelle-Aquitaine,0
CUST000507,69,46138.0,0.184,34578.0,3.8,0,0,45.0,4568.0,48.0,Services,Grand Est,0
CUST000508,47,30103.0,0.266,16354.0,8.3,0,1,18.9,9019.0,72.0,Healthcare,Hauts-de-France,0
CUST000509,36,79082.0,0.258,42858.0,9.9,0,1,10.6,6023.0,67.0,Technology,Ile-de-France,1
CUST000510,47,62426.0,0.647,65538.0,7.4,0,0,21.8,353.0,28.0,Technology,Ile-de-France,1
CUST000511,25,28222.0,0.456,32519.0,7.0,0,2,0.5,4637.0,71.0,Public sector,Hauts-de-France,0
CUST000512,39,101253.0,0.396,59271.0,5.4,0,2,9.8,11147.0,52.0,Retail,Occitanie,0
CUST000513,43,63301.0,0.393,20208.0,7.5,0,0,23.6,28320.0,86.0,Public sector,Occitanie,0
CUST000514,41,47795.0,0.07,46275.0,2.5,0,1,13.7,4397.0,62.0,Retail,Grand Est,0
CUST000515,51,93606.0,0.207,71199.0,3.7,0,0,20.0,8585.0,70.0,Services,Nouvelle-Aquitaine,0
CUST000516,46,51321.0,0.253,37061.0,4.4,0,0,20.8,17624.0,54.0,Technology,Auvergne-Rhone-Alpes,1
CUST000517,49,47437.0,0.387,19523.0,6.0,0,0,24.6,5505.0,48.0,Services,Nouvelle-Aquitaine,0
CUST000518,34,36375.0,0.317,31199.0,2.8,0,2,0.5,6736.0,64.0,Technology,Ile-de-France,0
CUST000519,52,61288.0,1.856,41520.0,9.4,1,7,26.8,15715.0,57.0,Healthcare,Nouvelle-Aquitaine,1
CUST000520,60,58637.0,0.251,34869.0,4.1,0,0,39.8,5158.0,81.0,Healthcare,Grand Est,0
CUST000521,31,48297.0,0.154,38230.0,13.0,0,1,8.5,12857.0,54.0,Retail,Ile-de-France,0
CUST000522,32,34446.0,0.517,19738.0,4.2,0,0,14.0,2995.0,39.0,Retail,Hauts-de-France,1
CUST000523,57,50692.0,0.417,29267.0,7.1,0,0,38.9,9518.0,44.0,Retail,Hauts-de-France,0
CUST000524,40,46613.0,0.671,44467.0,6.5,0,3,22.0,11560.0,67.0,Manufacturing,Ile-de-France,0
CUST000525,57,27416.0,2.107,26635.0,3.5,0,6,39.0,7076.0,54.0,Retail,Hauts-de-France,1
CUST000526,37,25869.0,0.264,25162.0,6.0,0,0,16.2,5883.0,56.0,Services,Hauts-de-France,0
CUST000527,58,60859.0,0.436,43500.0,6.0,0,1,33.9,12403.0,66.0,Construction,Nouvelle-Aquitaine,0
CUST000528,43,16093.0,0.865,14755.0,11.0,0,1,23.4,3179.0,53.0,Public sector,Ile-de-France,0
CUST000529,45,52325.0,0.209,21360.0,8.4,0,1,16.9,6382.0,31.0,Healthcare,Ile-de-France,0
CUST000530,59,39268.0,0.685,25754.0,9.3,1,0,34.6,8463.0,44.0,Retail,Occitanie,1
CUST000531,38,83152.0,0.272,28387.0,10.9,0,0,9.4,11543.0,56.0,Manufacturing,Ile-de-France,0
CUST000532,32,39015.0,0.172,27614.0,9.4,0,1,9.2,4625.0,53.0,Retail,Auvergne-Rhone-Alpes,0
CUST000533,37,63319.0,0.276,35984.0,7.7,0,1,8.4,17002.0,37.0,Services,Grand Est,0
CUST000534,47,40630.0,0.262,23569.0,4.3,0,1,18.2,9090.0,73.0,Services,Occitanie,0
CUST000535,25,50349.0,0.286,17131.0,7.0,0,0,2.3,5784.0,68.0,Public sector,Occitanie,0
CUST000536,49,65410.0,0.54,39573.0,3.8,0,2,23.2,5791.0,69.0,Technology,Grand Est,0
CUST000537,36,39525.0,0.118,7244.0,6.3,0,0,0.5,5004.0,65.0,Services,Ile-de-France,0
CUST000538,55,72949.0,0.41,55846.0,5.8,1,3,22.0,21237.0,46.0,Technology,Ile-de-France,0
CUST000539,21,31622.0,0.291,11439.0,3.0,0,1,0.5,6877.0,70.0,Public sector,Occitanie,0
CUST000540,33,54322.0,0.085,41884.0,2.8,0,0,3.1,17218.0,69.0,Retail,Auvergne-Rhone-Alpes,0
CUST000541,23,70719.0,0.297,46520.0,0.7,0,0,0.5,34640.0,78.0,Healthcare,Ile-de-France,0
CUST000542,33,63334.0,0.504,54509.0,5.2,0,2,9.2,10675.0,69.0,Services,Hauts-de-France,1
CUST000543,45,107351.0,0.109,86208.0,12.3,0,0,25.9,20357.0,63.0,Retail,Ile-de-France,0
CUST000544,40,34833.0,0.526,34138.0,7.0,0,1,19.1,5149.0,27.0,Construction,Nouvelle-Aquitaine,0
CUST000545,39,26895.0,0.288,23222.0,11.8,1,2,19.9,12310.0,56.0,Retail,Nouvelle-Aquitaine,0
CUST000546,40,31613.0,0.492,20469.0,3.9,0,2,18.3,18057.0,49.0,Healthcare,Occitanie,0
CUST000547,44,63344.0,0.393,31978.0,5.0,0,0,20.2,8045.0,74.0,Retail,Auvergne-Rhone-Alpes,1
CUST000548,31,59165.0,0.284,48644.0,13.0,0,1,12.0,6126.0,80.0,Technology,Ile-de-France,0
CUST000549,50,50106.0,0.389,33985.0,4.0,0,1,30.1,2320.0,51.0,Technology,Grand Est,0
CUST000550,49,29951.0,0.185,18571.0,9.2,0,1,26.1,6390.0,50.0,Construction,Grand Est,0
CUST000551,46,66240.0,0.068,45768.0,9.2,0,0,28.0,8606.0,65.0,Healthcare,Nouvelle-Aquitaine,0
CUST000552,48,28698.0,0.234,12952.0,8.6,0,0,10.1,7921.0,77.0,Technology,Ile-de-France,0
CUST000553,45,78098.0,0.243,30970.0,9.2,0,0,18.4,10982.0,36.0,Services,Nouvelle-Aquitaine,0
CUST000554,64,159385.0,0.619,120000.0,4.0,0,2,37.3,22567.0,25.0,Retail,Auvergne-Rhone-Alpes,0
CUST000555,41,55986.0,0.33,36733.0,5.3,0,0,22.3,17416.0,65.0,Technology,Ile-de-France,0
CUST000556,39,61320.0,0.47,51797.0,0.9,0,1,21.0,17144.0,18.0,Manufacturing,Ile-de-France,0
CUST000557,34,39025.0,0.274,33932.0,14.6,0,1,1.0,7850.0,58.0,Retail,Ile-de-France,0
CUST000558,31,22441.0,0.263,3000.0,9.2,1,1,13.0,10431.0,74.0,Public sector,Auvergne-Rhone-Alpes,0
CUST000559,28,37265.0,0.299,13920.0,4.4,0,1,0.5,6487.0,76.0,Services,Ile-de-France,1
CUST000560,32,30331.0,0.465,19086.0,3.9,0,2,0.7,4821.0,47.0,Retail,Hauts-de-France,1
CUST000561,41,26140.0,0.636,16347.0,12.4,0,1,14.7,2407.0,53.0,Construction,Nouvelle-Aquitaine,1
CUST000562,46,98948.0,0.28,80721.0,4.2,0,0,19.2,19045.0,62.0,Manufacturing,Auvergne-Rhone-Alpes,0
CUST000563,43,53829.0,0.192,43951.0,4.4,0,0,9.4,7145.0,46.0,Healthcare,Ile-de-France,0
CUST000564,34,,0.091,49472.0,3.4,0,0,12.6,4763.0,69.0,Retail,Hauts-de-France,0
CUST000565,52,42157.0,0.4,22608.0,,0,3,30.7,13176.0,63.0,Services,Ile-de-France,0
CUST000566,50,44638.0,0.181,15499.0,11.7,0,0,30.8,10829.0,56.0,Technology,Ile-de-France,0
CUST000567,40,71975.0,0.172,37869.0,5.8,0,0,12.6,37886.0,,Services,Occitanie,0
CUST000568,35,47352.0,0.334,24066.0,11.7,0,1,9.8,16843.0,62.0,Technology,Occitanie,0
CUST000569,48,59985.0,0.475,24847.0,8.2,0,2,22.8,2991.0,70.0,Services,Hauts-de-France,0
CUST000570,44,44207.0,0.23,31001.0,3.2,0,0,26.0,9202.0,54.0,Services,Auvergne-Rhone-Alpes,0
CUST000571,26,41575.0,0.09,21047.0,8.0,0,0,0.5,15911.0,59.0,Retail,Auvergne-Rhone-Alpes,0
CUST000572,41,26584.0,0.356,3000.0,3.3,0,0,10.7,4587.0,50.0,Services,Ile-de-France,0
CUST000573,45,20917.0,0.543,14192.0,6.1,0,1,20.0,2167.0,46.0,Services,Nouvelle-Aquitaine,0
CUST000574,32,43006.0,0.278,28246.0,5.8,0,2,1.0,7293.0,64.0,Healthcare,Auvergne-Rhone-Alpes,0
CUST000575,44,49153.0,0.192,13562.0,5.2,0,0,17.6,0.0,40.0,Manufacturing,Auvergne-Rhone-Alpes,0
CUST000576,26,27967.0,0.269,26837.0,1.6,1,1,0.5,4785.0,67.0,Retail,Ile-de-France,1
CUST000577,57,47310.0,0.35,20014.0,18.6,0,3,28.4,,61.0,Manufacturing,Grand Est,0
CUST000578,56,49096.0,0.258,29486.0,1.8,0,2,31.4,0.0,48.0,Services,Ile-de-France,0
CUST000579,39,19408.0,0.77,8251.0,14.5,0,0,17.5,1969.0,62.0,Services,Ile-de-France,0
CUST000580,46,32683.0,0.167,15559.0,3.8,1,3,19.7,3444.0,40.0,Construction,Grand Est,1
CUST000581,21,56954.0,0.237,50161.0,3.0,0,0,0.5,12776.0,40.0,Healthcare,Occitanie,1
CUST000582,29,56473.0,0.343,31998.0,11.0,0,0,3.1,3064.0,56.0,Technology,Nouvelle-Aquitaine,0
CUST000583,39,29567.0,0.412,11604.0,8.7,0,0,14.0,4560.0,58.0,Services,Occitanie,0
CUST000584,30,51303.0,0.363,31055.0,2.6,0,0,0.5,13715.0,63.0,Retail,Ile-de-France,0
CUST000585,50,73745.0,0.207,33431.0,2.5,0,0,27.5,2808.0,64.0,Healthcare,Hauts-de-France,0
CUST000586,64,66525.0,0.19,18292.0,8.0,0,1,36.5,15302.0,66.0,Manufacturing,Ile-de-France,0
CUST000587,29,46117.0,0.541,37767.0,3.3,0,2,10.9,9473.0,50.0,Technology,Grand Est,0
CUST000588,33,39435.0,0.37,22443.0,8.9,0,1,11.3,7313.0,61.0,Public sector,Ile-de-France,1
CUST000589,45,36851.0,0.519,21311.0,9.5,0,2,26.4,5219.0,82.0,Services,Occitanie,0
CUST000590,60,58422.0,0.539,37954.0,4.1,0,0,29.4,2970.0,35.0,Healthcare,Nouvelle-Aquitaine,0
CUST000591,29,52099.0,0.27,44438.0,4.8,0,1,2.0,16622.0,47.0,Manufacturing,Ile-de-France,1
CUST000592,45,62524.0,0.374,56960.0,8.1,0,0,13.2,12918.0,44.0,Services,Auvergne-Rhone-Alpes,0
CUST000593,62,50734.0,0.209,39763.0,3.9,0,1,33.1,22897.0,53.0,Retail,Hauts-de-France,0
CUST000594,24,67700.0,0.551,69969.0,6.0,0,2,5.9,11965.0,58.0,Technology,Ile-de-France,0
CUST000595,28,49945.0,0.022,26592.0,10.0,1,0,10.0,0.0,67.0,Services,Grand Est,0
CUST000596,37,66738.0,0.117,54724.0,8.4,0,0,5.7,23919.0,68.0,Technology,Ile-de-France,0
CUST000597,36,69196.0,0.399,58338.0,5.3,0,2,8.5,14390.0,46.0,Technology,Occitanie,1
CUST000598,51,34237.0,0.547,34156.0,19.6,0,1,25.6,12467.0,45.0,Manufacturing,Occitanie,1
CUST000599,45,22461.0,0.601,19103.0,10.6,1,1,23.2,2702.0,53.0,Manufacturing,Nouvelle-Aquitaine,0
CUST000600,22,91787.0,0.305,89686.0,3.4,0,0,0.5,39373.0,74.0,Technology,Occitanie,0
CUST000601,48,53463.0,0.321,24591.0,3.8,0,0,14.2,3478.0,87.0,Manufacturing,Hauts-de-France,1
CUST000602,36,23362.0,0.634,27197.0,2.0,0,1,13.7,2338.0,61.0,Construction,Occitanie,0
CUST000603,56,35566.0,0.384,17454.0,8.1,0,2,20.3,6582.0,42.0,Retail,Nouvelle-Aquitaine,0
CUST000604,35,66379.0,0.463,22548.0,1.4,0,0,7.5,4413.0,65.0,Public sector,Occitanie,0
CUST000605,35,42680.0,0.427,22036.0,17.0,0,1,10.9,16346.0,59.0,Retail,Auvergne-Rhone-Alpes,0
CUST000606,48,38711.0,0.467,24774.0,5.7,0,0,25.3,2486.0,52.0,Services,Ile-de-France,0
CUST000607,50,86450.0,0.475,22211.0,11.0,1,3,24.2,3360.0,71.0,Technology,Ile-de-France,0
CUST000608,47,30918.0,0.378,10580.0,5.4,0,0,20.0,2776.0,24.0,Retail,Occitanie,1
CUST000609,23,34329.0,0.395,17528.0,5.0,0,2,2.6,5557.0,67.0,Services,Grand Est,0
CUST000610,48,52456.0,0.302,34467.0,6.1,0,0,24.6,8761.0,49.0,Retail,Ile-de-France,0
CUST000611,31,56554.0,0.389,22606.0,6.9,1,0,2.4,20202.0,60.0,Healthcare,Nouvelle-Aquitaine,0
CUST000612,45,59126.0,0.052,38046.0,12.9,0,0,20.2,21270.0,74.0,Manufacturing,Ile-de-France,0
CUST000613,26,70381.0,0.328,55311.0,8.0,0,1,3.1,22581.0,38.0,Retail,Nouvelle-Aquitaine,0
CUST000614,47,52175.0,0.486,42777.0,15.7,0,1,29.0,29748.0,57.0,Manufacturing,Hauts-de-France,1
CUST000615,33,9679.0,1.664,119196.0,15.0,1,3,12.3,16555.0,70.0,Services,Occitanie,1
CUST000616,28,43049.0,0.439,19779.0,4.2,0,1,9.7,5111.0,68.0,Public sector,Occitanie,0
CUST000617,50,49281.0,0.369,49862.0,8.4,0,0,21.6,5067.0,33.0,Retail,Hauts-de-France,1
CUST000618,45,50218.0,0.425,47295.0,4.3,0,1,17.1,4192.0,83.0,Technology,Ile-de-France,0
CUST000619,35,52538.0,0.143,23740.0,12.6,0,0,8.7,5584.0,50.0,Manufacturing,Nouvelle-Aquitaine,0
CUST000620,58,66398.0,0.604,23428.0,3.5,0,2,32.2,9650.0,46.0,Manufacturing,Ile-de-France,0
CUST000621,37,60604.0,0.042,32839.0,13.1,0,0,6.5,3685.0,62.0,Public sector,Grand Est,0
CUST000622,42,48900.0,0.525,46598.0,7.5,0,0,24.0,10549.0,54.0,Services,Hauts-de-France,0
CUST000623,45,34171.0,0.113,27554.0,6.4,0,0,24.9,7868.0,45.0,Healthcare,Ile-de-France,0
CUST000624,35,49384.0,0.615,49584.0,6.8,0,0,8.3,5326.0,55.0,Manufacturing,Ile-de-France,0
CUST000625,47,47438.0,0.405,52325.0,3.1,0,1,25.5,3891.0,56.0,Technology,Auvergne-Rhone-Alpes,0
CUST000626,36,52057.0,0.304,36835.0,3.2,0,1,12.2,13053.0,68.0,Services,Grand Est,1
CUST000627,37,121261.0,0.355,38089.0,7.6,0,1,16.0,3193.0,66.0,Services,Ile-de-France,0
CUST000628,57,38521.0,0.335,8772.0,7.6,0,0,24.6,19767.0,79.0,Retail,Nouvelle-Aquitaine,0
CUST000629,31,57315.0,0.02,13221.0,4.4,0,0,5.2,12722.0,53.0,Retail,Auvergne-Rhone-Alpes,0
CUST000630,21,,0.281,19278.0,3.0,1,3,0.5,4590.0,55.0,Public sector,Occitanie,1
CUST000631,60,50017.0,0.414,22036.0,8.8,0,1,38.4,1744.0,41.0,Healthcare,Occitanie,0
CUST000632,70,128136.0,0.688,89162.0,3.9,0,2,41.5,14619.0,90.0,Services,Ile-de-France,0
CUST000633,38,40953.0,0.317,37279.0,1.8,0,1,0.5,6513.0,62.0,Manufacturing,Hauts-de-France,0
CUST000634,21,54999.0,0.239,11968.0,3.0,0,1,0.5,8759.0,52.0,Healthcare,Ile-de-France,1
CUST000635,39,34319.0,0.123,29816.0,7.9,1,0,13.7,2649.0,83.0,Services,Hauts-de-France,0
CUST000636,39,41412.0,0.212,37412.0,4.9,1,0,14.4,2409.0,78.0,Services,Ile-de-France,0
CUST000637,40,53290.0,0.293,22109.0,4.3,0,0,22.0,11910.0,43.0,Healthcare,Nouvelle-Aquitaine,0
CUST000638,30,68487.0,0.416,20389.0,3.9,0,1,8.2,23625.0,48.0,Services,Auvergne-Rhone-Alpes,0
CUST000639,48,54884.0,0.145,31758.0,12.6,0,0,23.4,12288.0,51.0,Manufacturing,Occitanie,0
CUST000640,48,81453.0,0.528,78730.0,2.7,0,2,22.8,29451.0,44.0,Services,Ile-de-France,0
CUST000641,26,46123.0,0.367,43322.0,8.0,0,1,7.1,0.0,55.0,Retail,Nouvelle-Aquitaine,0
CUST000642,50,41750.0,0.279,11781.0,8.4,0,0,21.8,229.0,74.0,Technology,Ile-de-France,0
CUST000643,65,149437.0,0.574,119647.0,10.3,0,0,39.2,47923.0,45.0,Technology,Auvergne-Rhone-Alpes,0
CUST000644,44,56644.0,0.273,50445.0,5.2,0,0,13.0,,70.0,Public sector,Hauts-de-France,0
CUST000645,38,35482.0,0.616,20314.0,14.2,0,2,20.0,2043.0,72.0,Retail,Nouvelle-Aquitaine,1
CUST000646,40,35860.0,0.447,27517.0,10.5,0,1,17.2,10239.0,68.0,Healthcare,Nouvelle-Aquitaine,0
CUST000647,49,32307.0,0.445,21081.0,5.1,0,0,20.1,441.0,65.0,Public sector,Occitanie,0
CUST000648,23,71134.0,0.279,24698.0,4.2,0,0,0.5,33.0,55.0,Technology,Auvergne-Rhone-Alpes,0
CUST000649,44,41189.0,0.1,37255.0,6.1,0,0,21.8,2935.0,78.0,Public sector,Hauts-de-France,0
CUST000650,38,50638.0,0.082,14471.0,5.0,0,0,11.6,830.0,50.0,Public sector,Auvergne-Rhone-Alpes,1
CUST000651,62,46737.0,0.294,40809.0,3.7,0,0,34.1,5249.0,65.0,Healthcare,Grand Est,0
CUST000652,40,65263.0,0.343,49590.0,7.0,0,0,11.4,4609.0,66.0,Public sector,Hauts-de-France,0
CUST000653,60,33635.0,0.274,17242.0,5.7,0,2,36.9,425.0,80.0,Technology,Auvergne-Rhone-Alpes,0
CUST000654,30,30553.0,0.538,31276.0,12.0,0,2,3.0,11952.0,45.0,Manufacturing,Auvergne-Rhone-Alpes,1
CUST000655,48,52742.0,0.082,7492.0,5.0,0,0,20.5,4950.0,44.0,Construction,Occitanie,0
CUST000656,46,61781.0,0.254,25801.0,4.1,0,0,13.7,5059.0,34.0,Construction,Hauts-de-France,0
CUST000657,32,55195.0,0.415,26018.0,6.7,0,2,7.4,5606.0,62.0,Retail,Ile-de-France,1
CUST000658,44,34166.0,0.458,34609.0,7.8,1,1,18.0,935.0,53.0,Services,Ile-de-France,1
CUST000659,55,63799.0,0.192,59484.0,8.1,0,1,28.2,21682.0,47.0,Services,Ile-de-France,0
CUST000660,38,35120.0,0.425,15577.0,8.1,0,1,14.1,2468.0,40.0,Construction,Hauts-de-France,1
CUST000661,23,38558.0,0.172,22818.0,5.0,0,1,2.1,5589.0,67.0,Services,Occitanie,0
CUST000662,42,32289.0,0.571,33524.0,6.6,0,0,20.9,9806.0,44.0,Services,Ile-de-France,1
CUST000663,32,82904.0,0.418,70626.0,9.5,0,0,10.0,2999.0,39.0,Manufacturing,Nouvelle-Aquitaine,1
CUST000664,38,62630.0,0.271,15590.0,3.5,0,0,11.7,9066.0,69.0,Retail,Hauts-de-France,0
CUST000665,41,61886.0,0.137,32555.0,30.0,1,0,34.8,12564.0,64.0,Public sector,Grand Est,1
CUST000666,23,81047.0,0.259,47290.0,2.2,0,0,0.5,10901.0,66.0,Manufacturing,Ile-de-France,0
CUST000667,24,156415.0,0.577,86446.0,3.5,0,1,0.5,25023.0,51.0,Retail,Auvergne-Rhone-Alpes,0
CUST000668,47,,0.348,14340.0,11.9,0,0,22.1,194.0,59.0,Services,Auvergne-Rhone-Alpes,0
CUST000669,36,35201.0,0.355,33827.0,9.3,0,3,6.7,5714.0,64.0,Healthcare,Occitanie,1
CUST000670,21,37055.0,1.591,19610.0,3.0,0,8,0.5,6741.0,83.0,Technology,Ile-de-France,1
CUST000671,51,33578.0,0.619,15875.0,15.1,0,6,20.7,4534.0,71.0,Manufacturing,Ile-de-France,1
CUST000672,45,30527.0,0.594,29125.0,9.3,0,0,10.9,4363.0,75.0,Services,Hauts-de-France,0
CUST000673,34,42324.0,0.258,24349.0,7.3,1,2,13.5,5611.0,42.0,Construction,Nouvelle-Aquitaine,0
CUST000674,28,28796.0,0.593,22719.0,6.8,0,0,0.5,1945.0,48.0,Healthcare,Ile-de-France,0
CUST000675,51,55253.0,0.481,19004.0,1.3,0,1,21.4,9084.0,73.0,Healthcare,Auvergne-Rhone-Alpes,0
CUST000676,46,49054.0,0.215,23693.0,6.3,0,1,15.0,5817.0,72.0,Manufacturing,Ile-de-France,0
CUST000677,68,58747.0,0.329,34911.0,4.6,0,0,45.0,33576.0,82.0,Public sector,Auvergne-Rhone-Alpes,0
CUST000678,47,59409.0,0.246,33167.0,3.6,0,2,29.0,3011.0,62.0,Healthcare,Auvergne-Rhone-Alpes,1
CUST000679,46,61835.0,0.486,51281.0,8.5,0,0,18.8,13107.0,69.0,Services,Ile-de-France,0
CUST000680,40,41033.0,0.143,29968.0,5.9,0,0,13.8,7984.0,76.0,Public sector,Ile-de-France,0
CUST000681,51,116989.0,0.566,65524.0,7.0,0,0,31.9,1867.0,53.0,Construction,Grand Est,0
CUST000682,49,52967.0,0.188,33865.0,3.3,0,1,14.0,8481.0,65.0,Healthcare,Grand Est,0
CUST000683,56,21954.0,0.347,22251.0,10.7,1,3,38.0,5844.0,63.0,Healthcare,Ile-de-France,0
CUST000684,36,31507.0,0.69,30255.0,5.0,0,1,18.0,7474.0,48.0,Services,Occitanie,1
CUST000685,37,23108.0,0.657,26062.0,8.2,0,2,0.5,9198.0,43.0,Manufacturing,Ile-de-France,0
CUST000686,37,48351.0,0.397,42557.0,5.3,1,2,11.5,,46.0,Retail,Hauts-de-France,1
CUST000687,51,45606.0,0.355,40949.0,1.1,0,1,22.0,4983.0,42.0,Technology,Hauts-de-France,1
CUST000688,58,39427.0,0.708,17215.0,8.7,0,1,31.5,4156.0,61.0,Services,Occitanie,0
CUST000689,37,111697.0,0.344,103446.0,6.1,0,4,9.7,8386.0,58.0,Services,Occitanie,0
CUST000690,37,60447.0,0.032,31341.0,2.1,0,0,16.5,8111.0,77.0,Public sector,Auvergne-Rhone-Alpes,0
CUST000691,45,65115.0,0.537,50026.0,3.0,0,0,19.4,5116.0,74.0,Retail,Ile-de-France,0
CUST000692,39,32465.0,0.424,27150.0,10.9,0,1,9.0,1109.0,81.0,Healthcare,Nouvelle-Aquitaine,0
CUST000693,52,31550.0,0.301,21395.0,2.2,0,1,26.1,6135.0,79.0,Services,Ile-de-France,0
CUST000694,21,48748.0,0.774,28924.0,3.0,0,0,0.5,4415.0,45.0,Retail,Occitanie,0
CUST000695,33,51618.0,0.184,18246.0,15.0,0,0,1.5,20998.0,36.0,Retail,Nouvelle-Aquitaine,0
CUST000696,33,22011.0,0.289,21475.0,8.8,0,1,0.5,3508.0,72.0,Services,Ile-de-France,0
CUST000697,21,44499.0,0.297,18207.0,3.0,0,2,3.0,3242.0,72.0,Manufacturing,Nouvelle-Aquitaine,0
CUST000698,31,48285.0,0.02,38778.0,5.6,1,1,2.5,17478.0,81.0,Services,Hauts-de-France,0
CUST000699,32,43853.0,0.423,11782.0,2.0,0,1,6.2,6270.0,71.0,Technology,Nouvelle-Aquitaine,0
CUST000700,40,34110.0,0.403,14085.0,7.4,0,1,12.8,5760.0,25.0,Manufacturing,Nouvelle-Aquitaine,0
CUST000701,54,38267.0,0.384,12088.0,3.2,0,0,32.0,1751.0,61.0,Retail,Hauts-de-France,0
CUST000702,39,44564.0,0.466,28753.0,3.0,0,1,21.0,852.0,67.0,Services,Ile-de-France,0
CUST000703,31,49866.0,0.114,16035.0,6.9,0,0,9.2,6113.0,74.0,Retail,Occitanie,0
CUST000704,41,,0.042,56353.0,3.3,0,0,7.6,9634.0,76.0,Retail,Auvergne-Rhone-Alpes,0
CUST000705,54,75578.0,0.464,61083.0,6.5,0,0,21.4,3088.0,72.0,Services,Ile-de-France,0
CUST000706,31,42418.0,0.373,40186.0,4.2,1,2,3.8,8473.0,56.0,Technology,Grand Est,0
CUST000707,32,39631.0,0.075,20434.0,6.3,0,0,5.5,7237.0,50.0,Technology,Auvergne-Rhone-Alpes,0
CUST000708,48,57686.0,0.717,43434.0,4.7,0,0,13.5,22651.0,58.0,Construction,Auvergne-Rhone-Alpes,0
